VAR,Variable,COU,Country,YEA,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
INDEPDTR,Population connected to independent treatment,LUX,Luxembourg,2013,2013,PC,Percentage,0,Units,,,1.8,,
INDEPDTR,Population connected to independent treatment,LUX,Luxembourg,2014,2014,PC,Percentage,0,Units,,,0,E,Estimated value
INDEPDTR,Population connected to independent treatment,LUX,Luxembourg,2015,2015,PC,Percentage,0,Units,,,0,E,Estimated value
INDEPDTR,Population connected to independent treatment,MEX,Mexico,1990,1990,PC,Percentage,0,Units,,,8.6,,
INDEPDTR,Population connected to independent treatment,MEX,Mexico,2000,2000,PC,Percentage,0,Units,,,11.4,,
INDEPDTR,Population connected to independent treatment,MEX,Mexico,2005,2005,PC,Percentage,0,Units,,,15.9,,
INDEPDTR,Population connected to independent treatment,MEX,Mexico,2010,2010,PC,Percentage,0,Units,,,17.08,,
INDEPDTR,Population connected to independent treatment,NLD,Netherlands,1970,1970,PC,Percentage,0,Units,,,0,,
INDEPDTR,Population connected to independent treatment,NLD,Netherlands,1980,1980,PC,Percentage,0,Units,,,14.10000038,,
INDEPDTR,Population connected to independent treatment,NLD,Netherlands,1990,1990,PC,Percentage,0,Units,,,4,,
INDEPDTR,Population connected to independent treatment,NLD,Netherlands,2000,2000,PC,Percentage,0,Units,,,1.9,,
INDEPDTR,Population connected to independent treatment,NLD,Netherlands,2005,2005,PC,Percentage,0,Units,,,1,,
INDEPDTR,Population connected to independent treatment,NLD,Netherlands,2010,2010,PC,Percentage,0,Units,,,0.7,,
INDEPDTR,Population connected to independent treatment,NLD,Netherlands,2011,2011,PC,Percentage,0,Units,,,0.6,,
INDEPDTR,Population connected to independent treatment,NLD,Netherlands,2012,2012,PC,Percentage,0,Units,,,0.6,,
INDEPDTR,Population connected to independent treatment,NLD,Netherlands,2013,2013,PC,Percentage,0,Units,,,0.6,,
INDEPDTR,Population connected to independent treatment,NLD,Netherlands,2014,2014,PC,Percentage,0,Units,,,0.6,,
INDEPDTR,Population connected to independent treatment,NLD,Netherlands,2015,2015,PC,Percentage,0,Units,,,0.57,,
INDEPDTR,Population connected to independent treatment,NLD,Netherlands,2016,2016,PC,Percentage,0,Units,,,0.55,,
INDEPDTR,Population connected to independent treatment,NLD,Netherlands,2017,2017,PC,Percentage,0,Units,,,0.5,E,Estimated value
INDEPDTR,Population connected to independent treatment,NOR,Norway,1970,1970,PC,Percentage,0,Units,,,15,,
INDEPDTR,Population connected to independent treatment,NOR,Norway,1980,1980,PC,Percentage,0,Units,,,20,,
INDEPDTR,Population connected to independent treatment,NOR,Norway,1990,1990,PC,Percentage,0,Units,,,23,,
INDEPDTR,Population connected to independent treatment,NOR,Norway,2000,2000,PC,Percentage,0,Units,,,20,,
INDEPDTR,Population connected to independent treatment,NOR,Norway,2005,2005,PC,Percentage,0,Units,,,17.1,,
INDEPDTR,Population connected to independent treatment,NOR,Norway,2010,2010,PC,Percentage,0,Units,,,16.3,,
INDEPDTR,Population connected to independent treatment,NOR,Norway,2011,2011,PC,Percentage,0,Units,,,16.2,,
INDEPDTR,Population connected to independent treatment,NOR,Norway,2012,2012,PC,Percentage,0,Units,,,16,,
INDEPDTR,Population connected to independent treatment,NOR,Norway,2013,2013,PC,Percentage,0,Units,,,15.7,,
INDEPDTR,Population connected to independent treatment,NOR,Norway,2014,2014,PC,Percentage,0,Units,,,15.3,,
INDEPDTR,Population connected to independent treatment,NOR,Norway,2015,2015,PC,Percentage,0,Units,,,15.1,,
INDEPDTR,Population connected to independent treatment,NOR,Norway,2016,2016,PC,Percentage,0,Units,,,15.1,,
INDEPDTR,Population connected to independent treatment,NOR,Norway,2017,2017,PC,Percentage,0,Units,,,14.8,,
INDEPDTR,Population connected to independent treatment,ESP,Spain,2010,2010,PC,Percentage,0,Units,,,2,,
INDEPDTR,Population connected to independent treatment,ESP,Spain,2012,2012,PC,Percentage,0,Units,,,0.9,,
INDEPDTR,Population connected to independent treatment,ESP,Spain,2014,2014,PC,Percentage,0,Units,,,1.5,,
INDEPDTR,Population connected to independent treatment,SWE,Sweden,1970,1970,PC,Percentage,0,Units,,,0,,
INDEPDTR,Population connected to independent treatment,SWE,Sweden,1980,1980,PC,Percentage,0,Units,,,0,,
INDEPDTR,Population connected to independent treatment,SWE,Sweden,1990,1990,PC,Percentage,0,Units,,,14,,
INDEPDTR,Population connected to independent treatment,SWE,Sweden,2000,2000,PC,Percentage,0,Units,,,13,,
INDEPDTR,Population connected to independent treatment,SWE,Sweden,2005,2005,PC,Percentage,0,Units,,,14,,
INDEPDTR,Population connected to independent treatment,SWE,Sweden,2010,2010,PC,Percentage,0,Units,,,14,,
INDEPDTR,Population connected to independent treatment,SWE,Sweden,2011,2011,PC,Percentage,0,Units,,,14,,
INDEPDTR,Population connected to independent treatment,SWE,Sweden,2012,2012,PC,Percentage,0,Units,,,13,,
INDEPDTR,Population connected to independent treatment,SWE,Sweden,2013,2013,PC,Percentage,0,Units,,,13,,
INDEPDTR,Population connected to independent treatment,SWE,Sweden,2014,2014,PC,Percentage,0,Units,,,13,,
INDEPDTR,Population connected to independent treatment,SWE,Sweden,2015,2015,PC,Percentage,0,Units,,,13,,
INDEPDTR,Population connected to independent treatment,SWE,Sweden,2016,2016,PC,Percentage,0,Units,,,13,,
INDEPDTR,Population connected to independent treatment,SWE,Sweden,2017,2017,PC,Percentage,0,Units,,,13,,
INDEPDTR,Population connected to independent treatment,CHE,Switzerland,2000,2000,PC,Percentage,0,Units,,,2.8,,
INDEPDTR,Population connected to independent treatment,CHE,Switzerland,2005,2005,PC,Percentage,0,Units,,,2.1,E,Estimated value
INDEPDTR,Population connected to independent treatment,CHE,Switzerland,2010,2010,PC,Percentage,0,Units,,,1.7,E,Estimated value
INDEPDTR,Population connected to independent treatment,CHE,Switzerland,2013,2013,PC,Percentage,0,Units,,,1.7,E,Estimated value
INDEPDTR,Population connected to independent treatment,EST,Estonia,2000,2000,PC,Percentage,0,Units,,,1,E,Estimated value
INDEPDTR,Population connected to independent treatment,EST,Estonia,2005,2005,PC,Percentage,0,Units,,,5,,
INDEPDTR,Population connected to independent treatment,EST,Estonia,2010,2010,PC,Percentage,0,Units,,,5,,
INDEPDTR,Population connected to independent treatment,EST,Estonia,2011,2011,PC,Percentage,0,Units,,,5,,
INDEPDTR,Population connected to independent treatment,EST,Estonia,2012,2012,PC,Percentage,0,Units,,,4.899996948,,
INDEPDTR,Population connected to independent treatment,EST,Estonia,2013,2013,PC,Percentage,0,Units,,,5,E,Estimated value
INDEPDTR,Population connected to independent treatment,EST,Estonia,2014,2014,PC,Percentage,0,Units,,,4.379997253,E,Estimated value
INDEPDTR,Population connected to independent treatment,EST,Estonia,2015,2015,PC,Percentage,0,Units,,,5,,
INDEPDTR,Population connected to independent treatment,EST,Estonia,2016,2016,PC,Percentage,0,Units,,,5,,
INDEPDTR,Population connected to independent treatment,EST,Estonia,2017,2017,PC,Percentage,0,Units,,,5,,
INDEPDTR,Population connected to independent treatment,ISR,Israel,1980,1980,PC,Percentage,0,Units,,,18,,
INDEPDTR,Population connected to independent treatment,ISR,Israel,1990,1990,PC,Percentage,0,Units,,,10.5,,
INDEPDTR,Population connected to independent treatment,ISR,Israel,2000,2000,PC,Percentage,0,Units,,,4.8,,
INDEPDTR,Population connected to independent treatment,ISR,Israel,2005,2005,PC,Percentage,0,Units,,,2.1,,
INDEPDTR,Population connected to independent treatment,ISR,Israel,2010,2010,PC,Percentage,0,Units,,,1.2,,
INDEPDTR,Population connected to independent treatment,ISR,Israel,2011,2011,PC,Percentage,0,Units,,,1.2,,
INDEPDTR,Population connected to independent treatment,ISR,Israel,2012,2012,PC,Percentage,0,Units,,,1.1,,
INDEPDTR,Population connected to independent treatment,ISR,Israel,2013,2013,PC,Percentage,0,Units,,,1.1,,
INDEPDTR,Population connected to independent treatment,ISR,Israel,2014,2014,PC,Percentage,0,Units,,,1,,
INDEPDTR,Population connected to independent treatment,ISR,Israel,2015,2015,PC,Percentage,0,Units,,,0.9,,
INDEPDTR,Population connected to independent treatment,ISR,Israel,2016,2016,PC,Percentage,0,Units,,,0.9,,
INDEPDTR,Population connected to independent treatment,ISR,Israel,2017,2017,PC,Percentage,0,Units,,,0.9,,
INDEPDTR,Population connected to independent treatment,SVN,Slovenia,2000,2000,PC,Percentage,0,Units,,,35.2,,
INDEPDTR,Population connected to independent treatment,SVN,Slovenia,2005,2005,PC,Percentage,0,Units,,,35.2,,
INDEPDTR,Population connected to independent treatment,SVN,Slovenia,2010,2010,PC,Percentage,0,Units,,,35.2,,
INDEPDTR,Population connected to independent treatment,SVN,Slovenia,2011,2011,PC,Percentage,0,Units,,,35.2,,
INDEPDTR,Population connected to independent treatment,SVN,Slovenia,2012,2012,PC,Percentage,0,Units,,,35.2,,
INDEPDTR,Population connected to independent treatment,SVN,Slovenia,2013,2013,PC,Percentage,0,Units,,,35.2,,
INDEPDTR,Population connected to independent treatment,SVN,Slovenia,2014,2014,PC,Percentage,0,Units,,,35.2,,
INDEPDTR,Population connected to independent treatment,SVN,Slovenia,2015,2015,PC,Percentage,0,Units,,,35.2,,
INDEPDTR,Population connected to independent treatment,SVN,Slovenia,2016,2016,PC,Percentage,0,Units,,,30,,
INDEPDTR,Population connected to independent treatment,SVN,Slovenia,2017,2017,PC,Percentage,0,Units,,,29.7,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),CHE,Switzerland,1970,1970,PC,Percentage,0,Units,,,35,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),CHE,Switzerland,1980,1980,PC,Percentage,0,Units,,,73,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),CHE,Switzerland,1990,1990,PC,Percentage,0,Units,,,90,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),CHE,Switzerland,2000,2000,PC,Percentage,0,Units,,,96,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),CHE,Switzerland,2005,2005,PC,Percentage,0,Units,,,97,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),CHE,Switzerland,2010,2010,PC,Percentage,0,Units,,,98,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),CHE,Switzerland,2013,2013,PC,Percentage,0,Units,,,98,,
PUBNOTR,Connected to a wastewater treatment plant without treatment,CHE,Switzerland,1990,1990,PC,Percentage,0,Units,,,0,E,Estimated value
PUBNOTR,Connected to a wastewater treatment plant without treatment,CHE,Switzerland,2000,2000,PC,Percentage,0,Units,,,0,,
PUBNOTR,Connected to a wastewater treatment plant without treatment,CHE,Switzerland,2005,2005,PC,Percentage,0,Units,,,1.1,,
PUBNOTR,Connected to a wastewater treatment plant without treatment,CHE,Switzerland,2010,2010,PC,Percentage,0,Units,,,1,,
PUBNOTR,Connected to a wastewater treatment plant without treatment,CHE,Switzerland,2013,2013,PC,Percentage,0,Units,,,0.3,,
INDEPDTR,Population connected to independent treatment,GBR,United Kingdom,2010,2010,PC,Percentage,0,Units,,,0,,
INDEPDTR,Population connected to independent treatment,GBR,United Kingdom,2012,2012,PC,Percentage,0,Units,,,2,E,Estimated value
INDEPDTR,Population connected to independent treatment,GBR-ENGWLS,England and Wales,1980,1980,PC,Percentage,0,Units,,,5,,
INDEPDTR,Population connected to independent treatment,GBR-ENGWLS,England and Wales,1990,1990,PC,Percentage,0,Units,,,5,,
INDEPDTR,Population connected to independent treatment,GBR-ENGWLS,England and Wales,2000,2000,PC,Percentage,0,Units,,,3.400000095,,
INDEPDTR,Population connected to independent treatment,GBR-ENGWLS,England and Wales,2005,2005,PC,Percentage,0,Units,,,0.7,,
INDEPDTR,Population connected to independent treatment,GBR-ENGWLS,England and Wales,2012,2012,PC,Percentage,0,Units,,,1.5,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),SVK,Slovak Republic,1990,1990,PC,Percentage,0,Units,,,43.09999847,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),SVK,Slovak Republic,2000,2000,PC,Percentage,0,Units,,,95.80000305,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),SVK,Slovak Republic,2005,2005,PC,Percentage,0,Units,,,98.05999985,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),SVK,Slovak Republic,2010,2010,PC,Percentage,0,Units,,,98.53000031,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),SVK,Slovak Republic,2011,2011,PC,Percentage,0,Units,,,98.37999954,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),SVK,Slovak Republic,2012,2012,PC,Percentage,0,Units,,,98.59999847,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),SVK,Slovak Republic,2013,2013,PC,Percentage,0,Units,,,98.48000336,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),SVK,Slovak Republic,2014,2014,PC,Percentage,0,Units,,,99.01999664,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),SVK,Slovak Republic,2015,2015,PC,Percentage,0,Units,,,99.30000305,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),SVK,Slovak Republic,2016,2016,PC,Percentage,0,Units,,,99.47000122,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),FIN,Finland,1970,1970,PC,Percentage,0,Units,,,42,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),FIN,Finland,1980,1980,PC,Percentage,0,Units,,,82,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),FIN,Finland,1990,1990,PC,Percentage,0,Units,,,96,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),FIN,Finland,2000,2000,PC,Percentage,0,Units,,,100,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),FIN,Finland,2010,2010,PC,Percentage,0,Units,,,100,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),FIN,Finland,2011,2011,PC,Percentage,0,Units,,,100,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),FIN,Finland,2012,2012,PC,Percentage,0,Units,,,100,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),FIN,Finland,2013,2013,PC,Percentage,0,Units,,,100,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),FIN,Finland,2014,2014,PC,Percentage,0,Units,,,100,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),CZE,Czech Republic,1980,1980,PC,Percentage,0,Units,,,98.8,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),CZE,Czech Republic,1990,1990,PC,Percentage,0,Units,,,73.5,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),CZE,Czech Republic,2000,2000,PC,Percentage,0,Units,,,66.40000153,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),CZE,Czech Republic,2005,2005,PC,Percentage,0,Units,,,75.40000153,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),CZE,Czech Republic,2010,2010,PC,Percentage,0,Units,,,79.4,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),CZE,Czech Republic,2011,2011,PC,Percentage,0,Units,,,80.6,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),CZE,Czech Republic,2012,2012,PC,Percentage,0,Units,,,78.1,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),CZE,Czech Republic,2013,2013,PC,Percentage,0,Units,,,80,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),CZE,Czech Republic,2014,2014,PC,Percentage,0,Units,,,79.9,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),CZE,Czech Republic,2015,2015,PC,Percentage,0,Units,,,80.8,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),CZE,Czech Republic,2016,2016,PC,Percentage,0,Units,,,81.3,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),CZE,Czech Republic,2017,2017,PC,Percentage,0,Units,,,82.4,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),POL,Poland,2000,2000,PC,Percentage,0,Units,,,53.6,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),POL,Poland,2005,2005,PC,Percentage,0,Units,,,60.2,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),POL,Poland,2010,2010,PC,Percentage,0,Units,,,64.6,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),POL,Poland,2011,2011,PC,Percentage,0,Units,,,65.6,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),POL,Poland,2012,2012,PC,Percentage,0,Units,,,68.7,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),POL,Poland,2013,2013,PC,Percentage,0,Units,,,70.3,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),POL,Poland,2014,2014,PC,Percentage,0,Units,,,71.4,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),POL,Poland,2015,2015,PC,Percentage,0,Units,,,72.6,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),POL,Poland,2016,2016,PC,Percentage,0,Units,,,73.5,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),POL,Poland,2017,2017,PC,Percentage,0,Units,,,73.5,,
INDEPDTR,Population connected to independent treatment,SVK,Slovak Republic,2000,2000,PC,Percentage,0,Units,,,45.29999924,,
INDEPDTR,Population connected to independent treatment,SVK,Slovak Republic,2005,2005,PC,Percentage,0,Units,,,42.9,,
INDEPDTR,Population connected to independent treatment,SVK,Slovak Republic,2010,2010,PC,Percentage,0,Units,,,39.6,,
INDEPDTR,Population connected to independent treatment,SVK,Slovak Republic,2011,2011,PC,Percentage,0,Units,,,38.4,,
INDEPDTR,Population connected to independent treatment,SVK,Slovak Republic,2012,2012,PC,Percentage,0,Units,,,37.6,,
INDEPDTR,Population connected to independent treatment,SVK,Slovak Republic,2013,2013,PC,Percentage,0,Units,,,36.4,,
INDEPDTR,Population connected to independent treatment,SVK,Slovak Republic,2014,2014,PC,Percentage,0,Units,,,35.33,,
INDEPDTR,Population connected to independent treatment,SVK,Slovak Republic,2015,2015,PC,Percentage,0,Units,,,34.8,,
INDEPDTR,Population connected to independent treatment,SVK,Slovak Republic,2016,2016,PC,Percentage,0,Units,,,33.64,,
INDEPDTR,Population connected to independent treatment,SVK,Slovak Republic,2017,2017,PC,Percentage,0,Units,,,32.3,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),FRA,France,1970,1970,PC,Percentage,0,Units,,,19,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),FRA,France,1980,1980,PC,Percentage,0,Units,,,57,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),FRA,France,1990,1990,PC,Percentage,0,Units,,,69,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),FRA,France,2010,2010,PC,Percentage,0,Units,,,82.02691414,E,Estimated value
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),FRA,France,2011,2011,PC,Percentage,0,Units,,,82,E,Estimated value
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),FRA,France,2012,2012,PC,Percentage,0,Units,,,82,E,Estimated value
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),FRA,France,2013,2013,PC,Percentage,0,Units,,,82,E,Estimated value
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),FRA,France,2014,2014,PC,Percentage,0,Units,,,82.1,E,Estimated value
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),FRA,France,2015,2015,PC,Percentage,0,Units,,,82,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),FRA,France,2016,2016,PC,Percentage,0,Units,,,82,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),NLD,Netherlands,1970,1970,PC,Percentage,0,Units,,,44,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),NLD,Netherlands,1980,1980,PC,Percentage,0,Units,,,86.5,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),NLD,Netherlands,1990,1990,PC,Percentage,0,Units,,,98,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),NLD,Netherlands,2000,2000,PC,Percentage,0,Units,,,100,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),NLD,Netherlands,2005,2005,PC,Percentage,0,Units,,,100,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),NLD,Netherlands,2010,2010,PC,Percentage,0,Units,,,100,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),NLD,Netherlands,2011,2011,PC,Percentage,0,Units,,,100,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),NLD,Netherlands,2012,2012,PC,Percentage,0,Units,,,100,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),NLD,Netherlands,2013,2013,PC,Percentage,0,Units,,,100,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),NLD,Netherlands,2014,2014,PC,Percentage,0,Units,,,100,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),NLD,Netherlands,2015,2015,PC,Percentage,0,Units,,,100,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),NLD,Netherlands,2016,2016,PC,Percentage,0,Units,,,100,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),NLD,Netherlands,2017,2017,PC,Percentage,0,Units,,,100,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),GBR-ENGWLS,England and Wales,1980,1980,PC,Percentage,0,Units,,,82,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),GBR-ENGWLS,England and Wales,1990,1990,PC,Percentage,0,Units,,,87,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),GBR-ENGWLS,England and Wales,2000,2000,PC,Percentage,0,Units,,,94.59999847,E,Estimated value
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),GBR-ENGWLS,England and Wales,2005,2005,PC,Percentage,0,Units,,,99.34999847,E,Estimated value
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),GBR-ENGWLS,England and Wales,2010,2010,PC,Percentage,0,Units,,,99.5,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),GBR-ENGWLS,England and Wales,2012,2012,PC,Percentage,0,Units,,,98.5,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),GBR-ENGWLS,England and Wales,2014,2014,PC,Percentage,0,Units,,,100,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),SWE,Sweden,1980,1980,PC,Percentage,0,Units,,,97,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),SWE,Sweden,2000,2000,PC,Percentage,0,Units,,,99,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),SWE,Sweden,2005,2005,PC,Percentage,0,Units,,,100,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),SWE,Sweden,2010,2010,PC,Percentage,0,Units,,,100,E,Estimated value
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),SWE,Sweden,2011,2011,PC,Percentage,0,Units,,,100,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),SWE,Sweden,2012,2012,PC,Percentage,0,Units,,,100,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),SWE,Sweden,2013,2013,PC,Percentage,0,Units,,,100,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),SWE,Sweden,2014,2014,PC,Percentage,0,Units,,,100,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),SWE,Sweden,2015,2015,PC,Percentage,0,Units,,,100,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),SWE,Sweden,2016,2016,PC,Percentage,0,Units,,,100,,
TOTTR,Total treatment ( = PUBTOTTR + INDEPDTR),SWE,Sweden,2017,2017,PC,Percentage,0,Units,,,100,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),ISR,Israel,1980,1980,PC,Percentage,0,Units,,,57.70000076,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),ISR,Israel,1990,1990,PC,Percentage,0,Units,,,76.7,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),ISR,Israel,2000,2000,PC,Percentage,0,Units,,,86.6,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),ISR,Israel,2005,2005,PC,Percentage,0,Units,,,92.9,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),ISR,Israel,2010,2010,PC,Percentage,0,Units,,,95.5,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),ISR,Israel,2011,2011,PC,Percentage,0,Units,,,96,,
PUBTOTTR,Public total treatment (connected to a wastewater treatment plant = PUBMECTR + PUBBIOTR + PUBADVTR + OTHERTR),ISR,Israel,2012,2012,PC,Percentage,0,Units,,,96.3,,
